306.415,-0.0607398
307.244,-0.0475796
308.104,-0.0367346
308.968,-0.00629952
309.776,0.0543665
310.636,0.0917569
311.495,0.145978
312.335,0.332415
313.201,0.524408
314.084,0.747892
314.961,0.900654
315.843,1
316.713,0.991014
317.581,0.891216
318.491,0.723687
319.355,0.559466
320.223,0.37677
321.119,0.214011
321.968,0.122269
322.827,0.0838539
323.683,0.021919
324.531,0.004101
